Term,Stamm,Sprache,Zeitraum
ആർത്തവം,आर्तव,Sanskrit,1500 BCE - present (liturgical/classical)
അണ്ഡം,अण्ड,Sanskrit,1500 BCE - present (liturgical/classical)
ഗര്‍ഭപാത്രം,ഗര്‍ഭം,Malayalam,1200 CE - present (disputed)
ഗര്‍ഭപാത്രം,പാത്രം,Malayalam,1200 CE - present (disputed)
നാഴികക്കല്ല്,നാഴിക,Malayalam,1200 CE - present (disputed)
നാഴികക്കല്ല്,കല്ല്,Malayalam,1200 CE - present (disputed)
തായോളി,തായ,Malayalam,1200 CE - present (disputed)
തായോളി,ഓളി,Malayalam,1200 CE - present (disputed)
കുലംകുത്തി,കുലം,Malayalam,1200 CE - present (disputed)
കുലംകുത്തി,കുത്തി,Malayalam,1200 CE - present (disputed)
മലബന്ധം,മലം,Malayalam,1200 CE - present (disputed)
മലബന്ധം,ബന്ധം,Malayalam,1200 CE - present (disputed)
ഭീകരവാദി,ഭീകര,Malayalam,1200 CE - present (disputed)
ഭീകരവാദി,വാദി,Malayalam,1200 CE - present (disputed)
തീവ്രവാദം,തീവ്ര,Malayalam,1200 CE - present (disputed)
തീവ്രവാദം,വാദം,Malayalam,1200 CE - present (disputed)
ഭീകരവാദം,ഭീകര,Malayalam,1200 CE - present (disputed)
ഭീകരവാദം,വാദം,Malayalam,1200 CE - present (disputed)
ഉപയോഗം,उपयोग,Sanskrit,1500 BCE - present (liturgical/classical)
തീവ്രവാദി,തീവ്ര,Malayalam,1200 CE - present (disputed)
തീവ്രവാദി,വാദി,Malayalam,1200 CE - present (disputed)
ഉപയോഗിക്കുക,उपयोग,Malayalam,1200 CE - present (disputed)
ഉപയോഗിക്കുക,-ക്കുക,Malayalam,1200 CE - present (disputed)
ചിതൽപുറ്റ്,ചിതൽ,Malayalam,1200 CE - present (disputed)
ചിതൽപുറ്റ്,പുറ്റ്,Malayalam,1200 CE - present (disputed)
നക്ഷത്രം,नक्षत्र,Sanskrit,1500 BCE - present (liturgical/classical)
ചലച്ചിത്ര താരം,ചലച്ചിത്ര,Malayalam,1200 CE - present (disputed)
ചലച്ചിത്ര താരം,താരം,Malayalam,1200 CE - present (disputed)
നായകൻ,नायक,Sanskrit,1500 BCE - present (liturgical/classical)
നേതാവ്,नेता,Sanskrit,1500 BCE - present (liturgical/classical)
പ്രക്രിയ,प्रक्रिया ,Sanskrit,1500 BCE - present (liturgical/classical)
കപടൻ,कपट,Sanskrit,1500 BCE - present (liturgical/classical)
കപടം,कपट,Sanskrit,1500 BCE - present (liturgical/classical)
വൃദ്ധൻ,वृद्ध,Sanskrit,1500 BCE - present (liturgical/classical)
ഇല്ലാതാക്കുക,ഇല്ല,Malayalam,1200 CE - present (disputed)
ഇല്ലാതാക്കുക,ആക്കുക,Malayalam,1200 CE - present (disputed)
പള്ളീലച്ഛൻ,പള്ളി,Malayalam,1200 CE - present (disputed)
പള്ളീലച്ഛൻ,അച്ഛൻ,Malayalam,1200 CE - present (disputed)
മാലയിടുക,മാല,Malayalam,1200 CE - present (disputed)
മാലയിടുക,ഇടുക,Malayalam,1200 CE - present (disputed)
സഹായം,सहाय,Sanskrit,1500 BCE - present (liturgical/classical)
നോക്കുകുത്തി,നോക്ക്,Malayalam,1200 CE - present (disputed)
നോക്കുകുത്തി,കുത്തി,Malayalam,1200 CE - present (disputed)
സ്ഫോടനം,स्फोट,Sanskrit,1500 BCE - present (liturgical/classical)
പൊട്ടിത്തെറിക്കുക,പൊട്ടി,Malayalam,1200 CE - present (disputed)
പൊട്ടിത്തെറിക്കുക,തെറിക്കുക,Malayalam,1200 CE - present (disputed)
പുതുമുഖം,പുതു,Malayalam,1200 CE - present (disputed)
പുതുമുഖം,മുഖം,Malayalam,1200 CE - present (disputed)
മഹാമാരി,മഹാ,Malayalam,1200 CE - present (disputed)
മഹാമാരി,മാരി,Malayalam,1200 CE - present (disputed)
മസ്തിഷ്കജ്വരം,മസ്തിഷ്ക,Malayalam,1200 CE - present (disputed)
മസ്തിഷ്കജ്വരം,ജ്വരം,Malayalam,1200 CE - present (disputed)
വാക്സിൻ,vaccine,English,1550 CE - present
പ്രതിരോധമരുന്ന്,പ്രതിരോധ,Malayalam,1200 CE - present (disputed)
പ്രതിരോധമരുന്ന്,മരുന്ന്,Malayalam,1200 CE - present (disputed)
മെനിഞ്ചൈറ്റിസ്,meningitis ,English,1550 CE - present
കുളവാഴ,കുളം,Malayalam,1200 CE - present (disputed)
കുളവാഴ,വാഴ,Malayalam,1200 CE - present (disputed)
ദ്രാവകം,द्रावक,Sanskrit,1500 BCE - present (liturgical/classical)
ദ്രവ്യം,द्रव्यम्,Sanskrit,1500 BCE - present (liturgical/classical)
വെള്ളപ്പൊക്കം,വെള്ളം,Malayalam,1200 CE - present (disputed)
വെള്ളപ്പൊക്കം,പൊക്കം,Malayalam,1200 CE - present (disputed)
ഉരുൾപൊട്ടൽ,ഉരുൾ,Malayalam,1200 CE - present (disputed)
ഉരുൾപൊട്ടൽ,പൊട്ടൽ,Malayalam,1200 CE - present (disputed)
മണ്ണിടിച്ചിൽ,മണ്ണ്,Malayalam,1200 CE - present (disputed)
മണ്ണിടിച്ചിൽ,ഇടിച്ചിൽ,Malayalam,1200 CE - present (disputed)
കരിയിലക്കിളി,കരിയില,Malayalam,1200 CE - present (disputed)
കരിയിലക്കിളി,കിളി,Malayalam,1200 CE - present (disputed)
കോഴിയിറച്ചി,കോഴി,Malayalam,1200 CE - present (disputed)
കോഴിയിറച്ചി,ഇറച്ചി,Malayalam,1200 CE - present (disputed)
കരിയില,കരി,Malayalam,1200 CE - present (disputed)
കരിയില,ഇല,Malayalam,1200 CE - present (disputed)
പ്രതിജ്ഞ,प्रतिज्ञा,Sanskrit,1500 BCE - present (liturgical/classical)
സത്യം,सत्य,Sanskrit,1500 BCE - present (liturgical/classical)
കാലാവസ്ഥാവ്യതിയാനം,കാലാവസ്ഥ,Malayalam,1200 CE - present (disputed)
കാലാവസ്ഥാവ്യതിയാനം,വ്യതിയാനം,Malayalam,1200 CE - present (disputed)
കാലാവസ്ഥ വ്യതിയാനം,കാലാവസ്ഥ,Malayalam,1200 CE - present (disputed)
കാലാവസ്ഥ വ്യതിയാനം,വ്യതിയാനം,Malayalam,1200 CE - present (disputed)
പ്രധാന,प्रधान,Sanskrit,1500 BCE - present (liturgical/classical)
പ്രധാനം,प्रधान,Sanskrit,1500 BCE - present (liturgical/classical)
ആഗോളതാപനം,ആഗോള,Malayalam,1200 CE - present (disputed)
ആഗോളതാപനം,താപനം,Malayalam,1200 CE - present (disputed)
ഉള്ളടക്കം,ഉള്ള്,Malayalam,1200 CE - present (disputed)
ഉള്ളടക്കം,അടക്കം,Malayalam,1200 CE - present (disputed)
കിന്നരിമൈന,കിന്നരി,Malayalam,1200 CE - present (disputed)
കിന്നരിമൈന,മൈന,Malayalam,1200 CE - present (disputed)
നീർക്കാട,നീർ,Malayalam,1200 CE - present (disputed)
നീർക്കാട,കാട,Malayalam,1200 CE - present (disputed)
മീൻകൊത്തി,മീൻ,Malayalam,1200 CE - present (disputed)
മീൻകൊത്തി,കൊത്തി,Malayalam,1200 CE - present (disputed)
കാട്ടുകോഴി,കാട്ട്,Malayalam,1200 CE - present (disputed)
കാട്ടുകോഴി,കോഴി,Malayalam,1200 CE - present (disputed)
ഞണ്ട്,*ñaṇṭ-,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
തേൻകിളി,തേൻ,Malayalam,1200 CE - present (disputed)
തേൻകിളി,കിളി,Malayalam,1200 CE - present (disputed)
സൂചിമുഖി,സൂചി,Malayalam,1200 CE - present (disputed)
സൂചിമുഖി,മുഖി,Malayalam,1200 CE - present (disputed)
ജൈവദീപ്തി,ജൈവ,Malayalam,1200 CE - present (disputed)
ജൈവദീപ്തി,ദീപ്തി,Malayalam,1200 CE - present (disputed)
മീൻപിടിക്കുക,മീൻ,Malayalam,1200 CE - present (disputed)
മീൻപിടിക്കുക,പിടിക്കുക,Malayalam,1200 CE - present (disputed)
മഹാസമുദ്രം,മഹാ,Malayalam,1200 CE - present (disputed)
മഹാസമുദ്രം,സമുദ്രം,Malayalam,1200 CE - present (disputed)
മഹാസമുദ്രം,समुद्र,Sanskrit,1500 BCE - present (liturgical/classical)
സാഗരം,सागर,Sanskrit,1500 BCE - present (liturgical/classical)
സമുദ്രം,समुद्र,Sanskrit,1500 BCE - present (liturgical/classical)
മഹാൻ,महान्,Sanskrit,1500 BCE - present (liturgical/classical)
ഓണം,सावन,Pali,500 BCE - 1 CE
ചേരക്കോഴി,ചേര,Malayalam,1200 CE - present (disputed)
ചേരക്കോഴി,കോഴി,Malayalam,1200 CE - present (disputed)
സ്വതന്ത്രം,स्वतन्त्र,Sanskrit,1500 BCE - present (liturgical/classical)
സ്വാതന്ത്ര്യം,स्वतंत्र,Sanskrit,1500 BCE - present (liturgical/classical)
സൗജന്യം,सौजन्य,Sanskrit,1500 BCE - present (liturgical/classical)
സ്വപ്നം,स्वप्न,Sanskrit,1500 BCE - present (liturgical/classical)
നിലക്കടല,നില,Malayalam,1200 CE - present (disputed)
നിലക്കടല,കടല,Malayalam,1200 CE - present (disputed)
കപ്പലണ്ടി,കപ്പൽ,Malayalam,1200 CE - present (disputed)
കപ്പലണ്ടി,അണ്ടി,Malayalam,1200 CE - present (disputed)
കശുവണ്ടി,കശു,Malayalam,1200 CE - present (disputed)
കശുവണ്ടി,അണ്ടി,Malayalam,1200 CE - present (disputed)
കശുവണ്ടി,caju,Portuguese,1516 CE - present
പറങ്കിയണ്ടി,പറങ്കി,Malayalam,1200 CE - present (disputed)
പറങ്കിയണ്ടി,അണ്ടി,Malayalam,1200 CE - present (disputed)
ലക്ഷ്യം,लक्ष्य,Sanskrit,1500 BCE - present (liturgical/classical)
ലഹരിപാനീയം,ലഹരി,Malayalam,1200 CE - present (disputed)
ലഹരിപാനീയം,പാനീയം,Malayalam,1200 CE - present (disputed)
വലതുപക്ഷം,വലത്,Malayalam,1200 CE - present (disputed)
വലതുപക്ഷം,പക്ഷം,Malayalam,1200 CE - present (disputed)
ഇടതുപക്ഷം,ഇടത്,Malayalam,1200 CE - present (disputed)
ഇടതുപക്ഷം,പക്ഷം,Malayalam,1200 CE - present (disputed)
പ്രാണി,प्राणी,Sanskrit,1500 BCE - present (liturgical/classical)
കോൽ,*kōl,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ഹാസ്യം,हास्य,Sanskrit,1500 BCE - present (liturgical/classical)
തമാശ,तमाशा,Sanskrit,1500 BCE - present (liturgical/classical)
തമാശ,تماشا,Persian,1000 CE - present
മിണ്ടാപ്രാണി,മിണ്ടാ,Malayalam,1200 CE - present (disputed)
മിണ്ടാപ്രാണി,പ്രാണി,Malayalam,1200 CE - present (disputed)
സസ്തനി,सस्तनः,Sanskrit,1500 BCE - present (liturgical/classical)
പദം,पद,Sanskrit,1500 BCE - present (liturgical/classical)
ജ്ഞാനി,ज्ञानी,Sanskrit,1500 BCE - present (liturgical/classical)
വിദ്വാൻ,विद्वान,Sanskrit,1500 BCE - present (liturgical/classical)
വിദുഷി,विदुषी,Sanskrit,1500 BCE - present (liturgical/classical)
വിഷ്ണു,विष्णु,Sanskrit,1500 BCE - present (liturgical/classical)
ശിവൻ,शिव,Sanskrit,1500 BCE - present (liturgical/classical)
കറുവപ്പട്ട,കറുവ,Malayalam,1200 CE - present (disputed)
കറുവപ്പട്ട,പട്ട,Malayalam,1200 CE - present (disputed)
വർഗ്ഗം,वर्ग,Sanskrit,1500 BCE - present (liturgical/classical)
തീറ്റ,*tiHn,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
ആഹാരം,आहार,Sanskrit,1500 BCE - present (liturgical/classical)
ഊണ്,*ūṇ,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
രഹസ്യം,रहस्य,Sanskrit,1500 BCE - present (liturgical/classical)
സ്വകാര്യതാനയം,സ്വകാര്യത,Malayalam,1200 CE - present (disputed)
സ്വകാര്യതാനയം,നയം,Malayalam,1200 CE - present (disputed)
സ്വകാര്യം,स्वकार्य,Sanskrit,1500 BCE - present (liturgical/classical)
നീർക്കോലി,നീർ,Malayalam,1200 CE - present (disputed)
നീർക്കോലി,കോലി,Malayalam,1200 CE - present (disputed)
പൊടിച്ചേമ്പ്,പൊടി,Malayalam,1200 CE - present (disputed)
പൊടിച്ചേമ്പ്,ചേമ്പ്,Malayalam,1200 CE - present (disputed)
താൾ,talão,Portuguese,1516 CE - present
നെല്ലിപ്പലക,നെല്ലി,Malayalam,1200 CE - present (disputed)
നെല്ലിപ്പലക,പലക,Malayalam,1200 CE - present (disputed)
പലക,placa,Portuguese,1516 CE - present
ഭസ്മം,भस्म,Sanskrit,1500 BCE - present (liturgical/classical)
മേൽവിലാസം,മേൽ,Malayalam,1200 CE - present (disputed)
മേൽവിലാസം,വിലാസം,Malayalam,1200 CE - present (disputed)
കരഘോഷം,കരം,Malayalam,1200 CE - present (disputed)
കരഘോഷം,ഘോഷം,Malayalam,1200 CE - present (disputed)
കയ്യടി,കൈ,Malayalam,1200 CE - present (disputed)
കയ്യടി,അടി,Malayalam,1200 CE - present (disputed)
അടിച്ചുവാരുക,അടിച്ചു,Malayalam,1200 CE - present (disputed)
അടിച്ചുവാരുക,വാരുക,Malayalam,1200 CE - present (disputed)
തേരട്ട,തേര്,Malayalam,1200 CE - present (disputed)
തേരട്ട,അട്ട,Malayalam,1200 CE - present (disputed)
എതിർലിംഗം,എതിർ,Malayalam,1200 CE - present (disputed)
എതിർലിംഗം,ലിംഗം,Malayalam,1200 CE - present (disputed)
മാമൻ,*māma,Proto-Dravidian,3000 BCE - 1500 BCE (disputed)
സാമാന്യനാമം,സാമാന്യ,Malayalam,1200 CE - present (disputed)
സാമാന്യനാമം,നാമം,Malayalam,1200 CE - present (disputed)
രാജ്യദ്രോഹം,രാജ്യ,Malayalam,1200 CE - present (disputed)
രാജ്യദ്രോഹം,ദ്രോഹം,Malayalam,1200 CE - present (disputed)
കൈക്കൂലി,കൈ,Malayalam,1200 CE - present (disputed)
കൈക്കൂലി,കൂലി,Malayalam,1200 CE - present (disputed)
ജിജ്ഞാസ,जिज्ञासा,Sanskrit,1500 BCE - present (liturgical/classical)
രക്തബന്ധം,രക്ത,Malayalam,1200 CE - present (disputed)
രക്തബന്ധം,ബന്ധം,Malayalam,1200 CE - present (disputed)
കിളിമീൻ,കിളി,Malayalam,1200 CE - present (disputed)
കിളിമീൻ,മീൻ,Malayalam,1200 CE - present (disputed)
കൃഷ്ണമണി,കൃഷ്ണ,Malayalam,1200 CE - present (disputed)
കൃഷ്ണമണി,മണി,Malayalam,1200 CE - present (disputed)
വെളുത്തവാവ്,വെളുത്ത,Malayalam,1200 CE - present (disputed)
വെളുത്തവാവ്,വാവ്,Malayalam,1200 CE - present (disputed)
കറുത്തവാവ്,കറുത്ത,Malayalam,1200 CE - present (disputed)
കറുത്തവാവ്,വാവ്,Malayalam,1200 CE - present (disputed)
ദുഃഖം,दुःख,Sanskrit,1500 BCE - present (liturgical/classical)
ചിഹ്നം,चिह्न,Sanskrit,1500 BCE - present (liturgical/classical)
